grade,subject,chapter,topic,scope_note,topic_raw
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,শিল্পের শ্রেণিবিভাগ,,শিল্পের শ্রেণিবিভাগ
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,সামাজিক নিয়ামক,,সামাজিক নিয়ামক
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,প্রযুক্তিগত নিয়ামক,,প্রযুক্তিগত নিয়ামক
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,আমদানি ও রপ্তানি বাণিজ্য,,আমদানি ও রপ্তানি বাণিজ্য
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,বাণিজ্যিক ভারসাম্য,,বাণিজ্যিক ভারসাম্য
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,উন্নয়ন সম্পর্ক,,উন্নয়ন সম্পর্ক
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,অর্থনৈতিক আয়-ব্যয়,,অর্থনৈতিক আয়-ব্যয়
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,রপ্তানি পণ্য,,রপ্তানি পণ্য
9-10,geography,অধ্যায় ৯: সম্পদ ও অর্থনৈতিক কার্যাবলি,আমদানি পণ্য,,আমদানি পণ্য
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,বাংলাদেশের ভৌগোলিক অবস্থান,,বাংলাদেশের ভৌগোলিক অবস্থান
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,বাংলাদেশের আয়তন ও সীমানা,,বাংলাদেশের আয়তন ও সীমানা
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,বাংলাদেশের ভূপ্রকৃতি,,বাংলাদেশের ভূপ্রকৃতি
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,টারশিয়ারি যুগের পাহাড়,,টারশিয়ারি যুগের পাহাড়
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,প্লাইস্টোসিনকালের সোপান,,প্লাইস্টোসিনকালের সোপান
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,সাম্প্রতিককালের প্লাবন সমতল,,সাম্প্রতিককালের প্লাবন সমতল
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,বাংলাদেশের প্রধান নদ-নদী,,বাংলাদেশের প্রধান নদ-নদী
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,পদ্মা নদী,,পদ্মা নদী
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,ব্রহ্মপুত্র নদী,,ব্রহ্মপুত্র নদী
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,যমুনা নদী,,যমুনা নদী
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,মেঘনা নদী,,মেঘনা নদী
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,কর্ণফুলী নদী,,কর্ণফুলী নদী
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,নদী ও জলাশয় ভরাটের কারণ,,নদী ও জলাশয় ভরাটের কারণ
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,নদী ও জলাশয় ভরাটের প্রভাব,,নদী ও জলাশয় ভরাটের প্রভাব
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,নদী ও জলাশয় ভরাট প্রতিরোধ,,নদী ও জলাশয় ভরাট প্রতিরোধ
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,বাংলাদেশের জলবায়ুর বৈশিষ্ট্য,,বাংলাদেশের জলবায়ুর বৈশিষ্ট্য
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,গ্রীষ্মকালীন জলবায়ু,,গ্রীষ্মকালীন জলবায়ু
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,বর্ষাকালীন জলবায়ু,,বর্ষাকালীন জলবায়ু
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,শীতকালীন জলবায়ু,,শীতকালীন জলবায়ু
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,মৌসুমি বায়ু ও বৃষ্টিপাত,,মৌসুমি বায়ু ও বৃষ্টিপাত
9-10,geography,অধ্যায় ১০: বাংলাদেশের ভৌগোলিক বিবরণ,কালবৈশাখি ও বজ্রপাত,,কালবৈশাখি ও বজ্রপাত
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের কৃষিপণ্য,,বাংলাদেশের কৃষিপণ্য
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের খাদ্য-শস্য,,বাংলাদেশের খাদ্য-শস্য
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের ধান উৎপাদন,,বাংলাদেশের ধান উৎপাদন
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের গম উৎপাদন,,বাংলাদেশের গম উৎপাদন
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের পাট উৎপাদন,,বাংলাদেশের পাট উৎপাদন
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের ইখু উৎপাদন,,বাংলাদেশের ইখু উৎপাদন
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের চা উৎপাদন,,বাংলাদেশের চা উৎপাদন
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,শস্য বহুমুখীকরণ,,শস্য বহুমুখীকরণ
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের বনাঞ্চল,,বাংলাদেশের বনাঞ্চল
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের বনাঞ্চলের গুরুত্ব,,বাংলাদেশের বনাঞ্চলের গুরুত্ব
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,"বাংলাদেশের খনিজ তেল, প্রাকৃতিক গ্যাস, কয়লা ও কঠিন শিলা",,"বাংলাদেশের খনিজ তেল, প্রাকৃতিক গ্যাস, কয়লা ও কঠিন শিলা"
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,খনিজ তেল,,খনিজ তেল
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,প্রাকৃতিক গ্যাস,,প্রাকৃতিক গ্যাস
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের কয়লা সম্পদ,,বাংলাদেশের কয়লা সম্পদ
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,কঠিন শিলা,,কঠিন শিলা
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,"বাংলাদেশের অর্থনীতিতে খনিজ তেল, প্রাকৃতিক গ্যাস ও কয়লার গুরুত্ব",,"বাংলাদেশের অর্থনীতিতে খনিজ তেল, প্রাকৃতিক গ্যাস ও কয়লার গুরুত্ব"
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের প্রধান শিল্প,,বাংলাদেশের প্রধান শিল্প
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের পাটশিল্প,,বাংলাদেশের পাটশিল্প
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের বস্ত্রশিল্প,,বাংলাদেশের বস্ত্রশিল্প
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের কাগজশিল্প,,বাংলাদেশের কাগজশিল্প
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের সারশিল্প,,বাংলাদেশের সারশিল্প
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের চিনিশিল্প,,বাংলাদেশের চিনিশিল্প
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের অর্থনীতিতে পোশাক শিল্পের অবদান,,বাংলাদেশের অর্থনীতিতে পোশাক শিল্পের অবদান
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,রপ্তানি প্রক্রিয়াজাতকরণ অঞ্চল,EPZ,রপ্তানি প্রক্রিয়াজাতকরণ অঞ্চল (EPZ)
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের পর্যটন শিল্প,,বাংলাদেশের পর্যটন শিল্প
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশে পর্যটন শিল্পের গুরুত্ব,,বাংলাদেশে পর্যটন শিল্পের গুরুত্ব
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বাংলাদেশের গুরুত্বপূর্ণ পর্যটন কেন্দ্রসমূহ,,বাংলাদেশের গুরুত্বপূর্ণ পর্যটন কেন্দ্রসমূহ
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,বৃহত্তর ঢাকার পর্যটন স্থানসমূহ,,বৃহত্তর ঢাকার পর্যটন স্থানসমূহ
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,পূর্ববঙ্গের পর্যটন স্থানসমূহ,,পূর্ববঙ্গের পর্যটন স্থানসমূহ
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,উত্তরবঙ্গের পর্যটন স্থানসমূহ,,উত্তরবঙ্গের পর্যটন স্থানসমূহ
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,দক্ষিণবঙ্গের পর্যটন স্থানসমূহ,,দক্ষিণবঙ্গের পর্যটন স্থানসমূহ
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,"রাঙ্গামাটি, খাগড়াছড়ি ও বান্দরবানের পর্যটন স্থানসমূহ",,"রাঙ্গামাটি, খাগড়াছড়ি ও বান্দরবানের পর্যটন স্থানসমূহ"
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,চট্টগ্রামের পর্যটন স্থানসমূহ,,চট্টগ্রামের পর্যটন স্থানসমূহ
9-10,geography,অধ্যায় ১১: বাংলাদেশের সম্পদ ও শিল্প,কক্সবাজার এলাকার পর্যটন স্থানসমূহ,,কক্সবাজার এলাকার পর্যটন স্থানসমূহ
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,পরিবহন ব্যবস্থা,,পরিবহন ব্যবস্থা
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বাংলাদেশের সড়কপথ,,বাংলাদেশের সড়কপথ
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বাংলাদেশের রেলপথ,,বাংলাদেশের রেলপথ
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বাংলাদেশের জলপথ,,বাংলাদেশের জলপথ
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বাংলাদেশের নৌপথ,,বাংলাদেশের নৌপথ
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বাংলাদেশের নদীবন্দর,,বাংলাদেশের নদীবন্দর
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বাংলাদেশের সমুদ্রপথ,,বাংলাদেশের সমুদ্রপথ
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বাংলাদেশের আকাশপথ,,বাংলাদেশের আকাশপথ
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বাংলাদেশের বাণিজ্য,,বাংলাদেশের বাণিজ্য
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,অভ্যন্তরীণ বাণিজ্য,,অভ্যন্তরীণ বাণিজ্য
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,বৈদেশিক বাণিজ্য,,বৈদেশিক বাণিজ্য
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,আমদানি ও রপ্তানি পণ্য,,আমদানি ও রপ্তানি পণ্য
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,প্রধান রপ্তানি পণ্যসমূহ,,প্রধান রপ্তানি পণ্যসমূহ
9-10,geography,অধ্যায় ১২: বাংলাদেশের যোগাযোগ ব্যবস্থা ও বাণিজ্য,প্রধান আমদানি পণ্যসমূহ,,প্রধান আমদানি পণ্যসমূহ
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,,উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,বাংলাদেশের কয়েকটি উন্নয়ন কর্মকাণ্ড,,বাংলাদেশের কয়েকটি উন্নয়ন কর্মকাণ্ড
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,কৃষিক্ষেত্রে উন্নয়ন,,কৃষিক্ষেত্রে উন্নয়ন
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,শিল্পক্ষেত্রে উন্নয়ন,,শিল্পক্ষেত্রে উন্নয়ন
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,যোগাযোগের ক্ষেত্রে উন্নয়ন,,যোগাযোগের ক্ষেত্রে উন্নয়ন
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,বাসস্থানের ক্ষেত্রে উন্নয়ন,,বাসস্থানের ক্ষেত্রে উন্নয়ন
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশ দূষণ,,বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশ দূষণ
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,বনজ সম্পদ,,বনজ সম্পদ
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,পরিবেশের ভারসাম্যহীনতার পরিণতি,,পরিবেশের ভারসাম্যহীনতার পরিণতি
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,পরিবেশের ভারসাম্য রক্ষার উপায়,,পরিবেশের ভারসাম্য রক্ষার উপায়
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,বন উন্নয়ন ও সংরক্ষণ,,বন উন্নয়ন ও সংরক্ষণ
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,বাংলাদেশের জীববৈচিত্র্য,,বাংলাদেশের জীববৈচিত্র্য
9-10,geography,অধ্যায় ১৩: বাংলাদেশের উন্নয়ন কর্মকাণ্ড ও পরিবেশের ভারসাম্য,জীববৈচিত্র্য সংরক্ষণ,,জীববৈচিত্র্য সংরক্ষণ
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,দুর্যোগ ও বিপর্যয়,,দুর্যোগ ও বিপর্যয়
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশে বন্যা,,বাংলাদেশে বন্যা
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বন্যার কারণ,,বন্যার কারণ
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বন্যার শ্রেণিবিভাগ,,বন্যার শ্রেণিবিভাগ
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বন্যার প্রভাব,,বন্যার প্রভাব
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বন্যা নিয়ন্ত্রণ ব্যবস্থাপনা,,বন্যা নিয়ন্ত্রণ ব্যবস্থাপনা
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশে খরা,,বাংলাদেশে খরা
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,খরার কারণ ও প্রভাব,,খরার কারণ ও প্রভাব
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশে ঘূর্ণিবাত্য,,বাংলাদেশে ঘূর্ণিবাত্য
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,ঘূর্ণিবাত্যের কারণ ও প্রভাব,,ঘূর্ণিবাত্যের কারণ ও প্রভাব
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশে নদীভাঙ্গন,,বাংলাদেশে নদীভাঙ্গন
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,নদীভাঙ্গনের কারণ,,নদীভাঙ্গনের কারণ
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,নদীভাঙ্গনজনিত ক্ষয়ক্ষতি,,নদীভাঙ্গনজনিত ক্ষয়ক্ষতি
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশে ভূমিকম্প,,বাংলাদেশে ভূমিকম্প
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,ভূমিকম্পের কারণ ও প্রভাব,,ভূমিকম্পের কারণ ও প্রভাব
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,ভূমিকম্পে করণীয়,,ভূমিকম্পে করণীয়
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,ভূমিকম্পে প্রয়োজনীয় পদক্ষেপ,,ভূমিকম্পে প্রয়োজনীয় পদক্ষেপ
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশে সুনামি,,বাংলাদেশে সুনামি
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,সুনামির কারণ ও প্রভাব,,সুনামির কারণ ও প্রভাব
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,দুর্যোগ ব্যবস্থাপনা,,দুর্যোগ ব্যবস্থাপনা
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,দুর্যোগ ব্যবস্থাপনা চক্র,,দুর্যোগ ব্যবস্থাপনা চক্র
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশের দুর্যোগ প্রতিরোধ,,বাংলাদেশের দুর্যোগ প্রতিরোধ
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশের দুর্যোগ প্রশমন,,বাংলাদেশের দুর্যোগ প্রশমন
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশের দুর্যোগ প্রস্তুতকরণ,,বাংলাদেশের দুর্যোগ প্রস্তুতকরণ
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশের দুর্যোগ সাড়াদান,,বাংলাদেশের দুর্যোগ সাড়াদান
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশের দুর্যোগ পুনরুদ্ধার,,বাংলাদেশের দুর্যোগ পুনরুদ্ধার
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,বাংলাদেশের দুর্যোগ উন্নয়ন,,বাংলাদেশের দুর্যোগ উন্নয়ন
9-10,geography,অধ্যায় ১৪: বাংলাদেশের প্রাকৃতিক দুর্যোগ,উপকূলীয় দুর্যোগ ব্যবস্থাপনা,,উপকূলীয় দুর্যোগ ব্যবস্থাপনা
9-10,geography,অধ্যায় ১৫: টেকসই উন্নয়ন অভীক্ষা (এসডিজি),এসডিজি অর্জনে অংশীদারিত্ব,,এসডিজি অর্জনে অংশীদারিত্ব
9-10,geography,অধ্যায় ১৫: টেকসই উন্নয়ন অভীক্ষা (এসডিজি),এসডিজি অর্জনের সম্ভাব্য ফলাফল,,এসডিজি অর্জনের সম্ভাব্য ফলাফল
9-10,geography,অধ্যায় ১৫: টেকসই উন্নয়ন অভীক্ষা (এসডিজি),বাংলাদেশের এসডিজি চ্যালেঞ্জ,,বাংলাদেশের এসডিজি চ্যালেঞ্জ
9-10,geography,অধ্যায় ১৫: টেকসই উন্নয়ন অভীক্ষা (এসডিজি),চ্যালেঞ্জ মোকাবিলায় করণীয় পদক্ষেপ,,চ্যালেঞ্জ মোকাবিলায় করণীয় পদক্ষেপ
